adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/b52yOP3JXEJWbpPdH4FHzdPaGCv.jpg,[99],1073463,de,Vergiss Meyn Nicht,"Fall 2018: The Hambach Forest becomes a chaotic scene of the climate conflict. In the midst of this chaos, film student Steffen Meyn has a fatal accident. Based on footage he collected over two years, we follow Steffen’s path up the trees and into an activism full of contradictions.",1.952,/Xft8EkHYmgiC59lhzaBhv86tyE.jpg,2023-09-21,Lonely Oaks,False,0,0
False,,"[18, 10749]",1052867,id,Catatan si Boy,,1.432,/uVtoBlZjOmDOt6hKyk8tpoNWu03.jpg,2023-09-21,Catatan si Boy,False,0,0
False,,[18],1045532,es,Tres veces tres,"A teenager, Shams, and her Grandmother, Margarita, go through life and death during nine essential years of their lives.",0.6,/3zEB9VjCdyZsg9GlhrQ5xviTuWy.jpg,2023-09-21,Three Times Three,False,0,0
False,,"[10749, 35]",1027832,nl,Happy Single,,0.783,/eMGTQKxzD7gy21WLHWnrFiQbDHk.jpg,2023-09-21,The Day After the Night Before,False,0,0
False,/tiLPEmgwtTFJyRXJMP0DC76neg2.jpg,"[10749, 35]",984185,hu,Cicaverzum,"A girl in her thirties who lost all her hope in finding love meets a black cat, who can talk, but only the girl could hear it.",1.907,,2023-09-21,Cat-Verse,False,0,0
False,,"[28, 12, 53, 10752]",299054,en,The Expendables 4,The Expendables square up against an arms dealer who commands the might of a massive private army.,32.239,/6eEFJTQTkoNmR41Fj6OnZOcT4u4.jpg,2023-09-21,The Expendables 4,False,0,0
False,,"[14, 18]",1115087,en,Zoneout,"Rohan, a young man, returns home to a bustling household in preparation for his birthday party. As the family gets caught up in the chaos of the occasion, tensions rise and arguments erupt. Feeling overwhelmed, Rohan seeks refuge in his room, only to find himself transported to a parallel universe. Here he meets Zoneout, a formidable entity who provides him with valuable insights into his predicament.",0.6,/sBcRqx2RhP00CqOLqG7sPKfP17U.jpg,2023-09-20,Zoneout,False,0,0
False,,[18],1019349,fr,Comme une louve,"When Lili, 26 years old, poor, single mother of three, is wrongly accused of abuse and the social services take away her children, she collapses. But this is without counting on the luminous meeting of other women. With them, Lili fights to rebuild her family.",2.185,,2023-09-20,Comme une louve,False,0,0
False,,[35],1000643,fr,Mise au vert,"To strengthen family ties, to free his teenagers from their digital addiction, to reconnect with his roots in the region of his childhood; this is why Régis decides to take his wife and children on a surprise vacation in the Vercors. An old ruined house lost in the forest. No water, no electricity, even less network or wifi. Nothing is going to happen as planned",1.989,/aEqSIZcLcAOIOKNTWIFi7NABCss.jpg,2023-09-20,Mise au vert,False,0,0
False,,[18],962775,fr,La petite,"Joseph learns that his son and his companion have just perished in an accident. They were expecting a child via a surrogate mother in Belgium. What will become of their future baby? Is Joseph the legitimate grandfather? Carried by the promise of this birth which will prolong the existence of his son, the sexagenarian goes to meet the young Flemish woman with a fierce and indomitable character.",1.407,,2023-09-20,La petite,False,0,0
False,,"[18, 14]",852445,fr,Acide,"In the middle of a heat wave, an ominous cloud appears and with it, a lethal acid rain. A separated family will have to come together to escape this plague ravaging the world.",2.574,/2JqyTR9uVRGiSOFMq1SiuXFtIjO.jpg,2023-09-20,Acide,False,0,0
False,,"[16, 10402, 18]",646265,es,They Shot the Piano Player,"A New York music journalist sets out to find the truth behind the tragic disappearance of young Brazilian piano virtuoso Tenorio Jr. Celebrating the world-renowned Latin music movement Bossa Nova, this film captures a fleeting period of creative freedom at a turning point in Latin American history in the 1960s and 1970s, just before the continent was engulfed by totalitarian regimes.",3.075,/oqmIYlZEHdLZ77szGDjvVANLF3A.jpg,2023-09-20,They Shot the Piano Player,False,0,0
False,,[],1118628,en,The Redemption of Ricky Grey,"Six months after the events of ""The Revelations of Gavin Grey"", Ricky finds himself dealing with the consequences of his brother's actions in ways he never imagined while his mothers have to make an unbearable decision.",0.749,/zOxPMN2FoIiNQKfixEFxW1gGio2.jpg,2023-09-16,The Redemption of Ricky Grey,False,0,0
False,,[],1116440,es,Héroes,"During the Mexican-American War, a group of students from the Colegio Militar suffer the invasion, hunted by the enemy, and persecuted in the place they consider their home, threatening those they consider their brothers.",0.749,/dKg9cbU9AgcmKjkqwHKSzAJ1Chr.jpg,2023-09-15,Heroes,False,0,0
False,,"[16, 14, 28]",1094621,ja,映画プリキュアオールスターズF,Precure 20th anniversary film.,1.638,,2023-09-15,Precure All Stars F,False,0,0
False,,"[28, 16, 35, 14]",1094448,ja,プリキュアオールスターズF,Pretty Cure All Stars F is an upcoming Japanese superheroine anime film and and a part of the Pretty Cure franchise.,1.664,,2023-09-15,PuriKyua Ōru Sutāzu F,False,0,0
False,,[18],1093971,hi,Sri,A Biopic on Industrialist Srikanth Bolla,1.088,,2023-09-15,Sri,False,0,0
False,/A254tk9Digrjx6e9ePlWvoKiD9l.jpg,[18],1068427,fi,Lapua 1976,"On April 13th 1976, a devastating munitions factory accident shook the town of Lapua, Finland. Hundreds of kilograms of gunpowder ignited, causing an explosion that took the lives of 40 workers. Lapua 1976 tells a story of love, life, perseverance, grief and hope in the face of unbelievable calamity.",2.163,/s1cQn3n7aPGsWbuoBlBfCxI772Z.jpg,2023-09-15,Lapua 1976,False,0,0
False,,[53],1064801,es,The Cuckoo's Curse,,1.928,/qYVAyP54NBX91kJUelPe6D2vvQ5.jpg,2023-09-15,The Cuckoo's Curse,False,0,0
False,,[],1064669,ja,ミステリと言う勿れ,,1.703,/uwlxfp1CMmcSm8PGpKh4ExLyk4e.jpg,2023-09-15,Don't Call it Mystery,False,0,0
False,,"[53, 18]",1053544,sv,Avgrunden,"Frigga tries to balance her risky job as a security manager in the Kiirunavaara mine with her family life, her new love, and her ex, who doesn’t want to let go. But when the ground suddenly starts to shake under their feet, the puzzle of life doesn’t matter and the struggle to not be pulled into the abyss begins.",2.996,/nwxnK8gIWjitIByVu02GyQ1kMBc.jpg,2023-09-15,The Abyss,False,0,0
False,,[53],1044708,en,Wings Of '44,"Two WWII pilots crash-land in the rural landscapes of Nazi-Occupied France, where they are forced to seek refuge",0.6,/cK5WSqdyqfuI0vSbouOjdULCY9E.jpg,2023-09-15,Wings Of '44,False,0,0
False,/Y7MNJK4F3CBEAW0UUPRBiKInaf.jpg,[18],952200,fr,Solo,"Simon is a rising star in the world of drag queens. His love affair with Olivier, a new recruit at the show bar where he performs, is gradually marked by a toxic dynamic derived from the latter's narcissistic personality. At the same time, Simon tries to reconnect with his mother, a famous opera singer who returns to the country after fifteen years of absence.",2.54,/gxeSasIx2TXgvMHjEM7Q8srFxET.jpg,2023-09-15,Solo,False,0,0
False,,[35],891660,pt,Os Primeiros e Últimos Episódios de Gonçalo Almeida,"A mockumentary series that resurrect the only 3 episodes of the series “Ai Ai Let's See with Gonçalo Almeida”, produced by the infamous host himself, before his disappearance.",1.277,,2023-09-15,The First and Last Episodes of Gonçalo Almeida,False,0,0
False,,"[28, 35, 37]",889450,en,The Outlaw Johnny Black,"Hell bent on avenging the death of his father, Johnny Black vows to gun down Brett Clayton and becomes a wanted man in the process while posing as a preacher in a small mining town that's been taken over by a notorious Land Baron.",6.413,/k8czugcPFKOcoLVUYlEjraOpvtv.jpg,2023-09-15,The Outlaw Johnny Black,False,0,0
False,/9kFXLfrm3lYhkARaM3t2vwwyFUx.jpg,"[16, 18, 36, 10749]",734002,pl,Chłopi,"A peasant girl, Jagna is forced to marry a much older, wealthy farmer Boryna, despite her love for his son Antek. With time, Jagna becomes the object of envy and hate with the villagers and she must fight to preserve her independence.",2.77,/wEyst0rSZu4DVnhftEWCIXYEle9.jpg,2023-09-15,The Peasants,False,0,0
False,,"[9648, 35, 14]",1122634,ja,ずきん、旅の途中で死体と出会う。,"Akazukin, Tabi no Tochu de Shitai to Deau (Futabasha) is a classic mystery book by Aito Aoyagi set in the world of fables and fairy tales that everyone knows. The novel is a bold story that follows Little Red Riding Hood as she hunts criminals who commit crimes in famous fairy tales such as Cinderella and Hänsel and Gretel, and it gained popularity for its sophisticated mystery-solving turns and twists. Now adapted into film by director Yuichi Fukuda, the creator of hit comedies!",1.513,/4j7w8X4cE7rC3Ri2j46Lllkj4Cy.jpg,2023-09-14,Once Upon A Crime,False,0,0
False,/uNlEY2KxMszrpycmbmlDtiQS5qI.jpg,[99],1077683,fr,"Orlando, ma biographie politique","Virginia Woolf’s “Orlando” tells the story of a young man who grows up to become a 36-year-old woman. Almost a century after its publication, Paul B. Preciado speaks to Virginia Woolf to tell her that her fictional character has become a reality. The transition of Orlando’s body now lies at the root of all non-binary bodies and there are Orlandos all over the world. Through the authentic voices of other young bodies undergoing metamorphosis, Preciado retraces the stages of his personal transformation through a poetic journey in which life, writing, theory and image merge freely in the search for truth. Every Orlando, he says, is a transgender person who is risking his, her or their life on a daily basis as they find themselves forced to confront government laws, history and psychiatry, as well as traditional notions of the family and the power of multinational pharmaceutical companies.",1.974,/dsEsYLBgo9pIumB3kgToDWuOg7x.jpg,2023-09-14,"Orlando, My Political Biography",False,0,0
False,,[35],1005003,de,Trauzeugen,,1.71,,2023-09-14,Trauzeugen,False,0,0
False,/sXcGl3ASlJrbJbxGfUkC9ltM9VN.jpg,"[18, 35]",986280,fi,Kuolleet lehdet,"The film tells the story of Ansa, a supermarket shelf-stocker on a zero-hour contract, later a recyclable plastic sorter, and Holappa, a sandblaster, an alcoholic, later an ex-alcoholic, whose paths have accidentally crossed and who, despite adversity and misunderstandings, try to build some kind of relationship on the harsher side of the welfare state.",4.278,/fJsVwGxd3Yn9KCAmWJ983yciZL6.jpg,2023-09-14,Fallen Leaves,False,0,0
False,,"[18, 10749, 35]",937287,en,Challengers,"Tashi, a tennis player-turned-coach, has taken her husband, Art, and transformed him from a mediocre player into a world-famous Grand Slam champion. To jolt him out of his recent losing streak, she makes him play a “Challenger” event — close to the lowest level of tournament on the pro tour — where he finds himself standing across the net from the once-promising, now burnt-out Patrick: his former best friend and Tashi’s former boyfriend.",8.75,/ag1FqTWOzMlKowg1cDvNPkGuGCt.jpg,2023-09-14,Challengers,False,0,0
False,,"[18, 80]",878146,es,Amatista,Haziel becomes involved in an obsession that leads him to ruin his short life.,0.6,/oCQsO0mUve1mfQD2mub1pfNHOGa.jpg,2023-09-14,Amethyst,False,0,0
False,/mqw3J6DFn3XGvhc8Y2k791PoUtm.jpg,[27],1099479,en,Nathan,The story of about an anti-social serial killer working in an office space.,4.082,/vDoW2JgXgTr3ly1i0AVdrQhB9h1.jpg,2023-09-13,Nathan,True,0,0
False,/eCpsGz9zBYf2fINmggWitC5DRoJ.jpg,"[18, 9648, 80]",945729,en,A Haunting in Venice,"Celebrated sleuth Hercule Poirot, now retired and living in self-imposed exile in Venice, reluctantly attends a Halloween séance at a decaying, haunted palazzo. When one of the guests is murdered, the detective is thrust into a sinister world of shadows and secrets.",8.049,/9vs1BS2A2UIoC7F6InLohk6iyrk.jpg,2023-09-13,A Haunting in Venice,False,0,0
False,,"[18, 35]",934506,fr,Un métier sérieux,"Benjamin is a PhD student without scholarship support. Under the pressure of his parents, and in need of money, he becomes a substitute teacher in a middle school. Without training nor experience, and facing a declining public educational system, he discovers how tough this job can be. Hopefully, his supportive and committed colleagues will lead him to take a fresh look at the profession.",3.643,,2023-09-13,A Real Job,False,0,0
False,,"[10749, 18]",820525,en,After Everything,"The sequel to 'After Ever Happy' (2022), which was based on the 2015 novel of same title by Anna Todd, wherein Hardin and Tessa are separated.",25.316,/d0qw9hiNwhRmfw4yAc44pep6vhz.jpg,2023-09-13,After Everything,False,0,0
False,,[878],1124023,en,Mega Ape,A genetically mutated ape escapes from a top secret facility and wreaks havoc in Hollywood.,3.776,/rzOStp8IWD3uH96oCizSaqvrCHU.jpg,2023-09-12,Mega Ape,False,0,0
False,,"[18, 80]",1041001,ru,Лузеры,,1.418,/78UtxFxHHrOqpDvnG7eHOJ5MuRG.jpg,2023-09-12,Лузеры,False,0,0
False,,[35],1115222,en,Ah My! Is Ann ill?,"In this single-shot short film, two friends get drunk together -until one of them drops dead.",0.6,/inpapBgSBtPx7W3dzcI3dGJIpdI.jpg,2023-09-11,Ah My! Is Ann ill?,False,0,0
False,,[35],1018490,en,Malawi Gold,Jane has to convince a bizarre drug dealer to sell her his rarest strain of weed when she forgets her stoner boyfriend's birthday.,1.043,/mmDA0L697DAo8OQkDXFPFWaP03v.jpg,2023-09-10,Malawi Gold,False,0,0
False,/lhaoHJn73r2DMnemzQvX8Y89SCE.jpg,[10770],1121641,fr,GP Explorer 2,The second edition of the Formula 4 car competition bringing together 22 Internet personalities organized by the french YouTuber Squeezie.,2.739,/juudggkEhRxuduJlKN0TIEfIfDQ.jpg,2023-09-09,Grand Prix Explorer 2,False,0,0
False,,[18],998606,bn,মেঘপিওন,"In Meghpeon, the story will have Subhashree playing Titli, the bahu of an aristocratic family, who starts a homestay in their family property. The first guest at the homestay is Meghdoot, the character played by Abir Chatterjee. Meghdoot is a doctor, who is visiting town for work, when he puts up at the homestay. Titil’s husband is Rituparno, played by Jisshu. The story unfolds as a love triangle involving the three characters.",1.073,,2023-09-09,Meghpeon,False,0,0
False,/iE6UPLJWq30nMPkU6VGrpNPI9VN.jpg,"[18, 10749]",1071846,ca,Creatura,A sexual awakening causes a woman to reconsider her past relationships.,1.146,,2023-09-08,Creatura,False,0,0
False,/usxXwVbcuUhRZBcYcrOAzeHbfzN.jpg,[18],1027649,pl,Miało cię nie być,"A story about a young 17-year-old girl who, confronting a difficult topic in her life, enters the world of her father, with whom she has not been in touch for a long time.",1.67,/yfnX3WGAn3usYOpJC4TXumcXvMQ.jpg,2023-09-08,You Were Not Supposed to Be Here,False,0,0
